Session ID,UserID,ShowID,Datestamp,,,
SE3382,8667210,s8770,2019-12-26,,,
SE3383,8299636,s2261,2023-03-31,,,
SE3384,994948,s3794,2021-05-31,,,
SE3385,6734947,s3302,2023-02-06,,,
SE3386,8354959,s1910,2023-03-20,,,
SE3387,6849540,s3919,2023-04-13,,,
SE3388,2014776,s1446,2023-01-19,,,
SE3389,233642,s6192,2023-04-02,,,
SE3390,115442,s94,2023-01-21,,,
SE3391,4893899,s1690,2023-02-28,,,
SE3392,9669569,s4763,2023-03-22,,,
SE3393,1432368,s2309,2021-04-03,,,
SE3394,4506140,s2710,2023-03-02,,,
SE3395,8484435,s4936,2023-02-17,,,
SE3396,7592627,s3959,2023-01-20,,,
SE3397,8853281,s1186,2023-04-18,,,
SE3398,8511015,s13,2023-03-22,,,
SE3399,6445869,s8503,2022-01-22,,,
SE3400,8266760,s2345,2023-02-21,,,
SE3401,2708441,s5854,2022-10-12,,,
SE3402,6530781,s4537,2019-02-20,,,
SE3403,9760570,s1758,2023-01-28,,,
SE3404,6747321,s8487,2021-05-14,,,
SE3405,6045361,s8155,2022-07-22,,,
SE3406,3557105,s6021,2023-04-14,,,
SE3407,2173615,s2413,2023-04-18,,,
SE3408,6741226,s1921,2023-03-19,,,
SE3409,4909618,s3647,2023-03-29,,,
SE3410,7001953,s3434,2021-11-01,,,
SE3411,4831903,s1447,2023-04-12,,,
SE3412,7056316,s8679,2023-01-20,,,
SE3413,6226988,s3956,2023-03-22,,,
SE3414,2390907,s7387,2022-12-24,,,
SE3415,1092059,s6126,2023-04-15,,,
SE3416,7664063,s1720,2023-03-29,,,
SE3417,4462728,s4740,2023-04-12,,,
SE3418,8091929,s4420,2022-01-24,,,
SE3419,730116,s8775,2021-08-24,,,
SE3420,5928687,s3444,2021-04-15,,,
SE3421,8877880,s6339,2021-10-18,,,
SE3422,5600461,s6062,2021-04-16,,,
SE3423,7787132,s250,2023-04-03,,,
SE3424,9028991,s1570,2023-03-19,,,
SE3425,3971681,s7162,2023-04-16,,,
SE3426,8890366,s7804,2023-03-27,,,
SE3427,1695702,s6778,2023-04-17,,,
SE3428,3889357,s8546,2023-02-19,,,
SE3429,5149990,s2491,2022-02-15,,,
SE3430,6856302,s5047,2022-06-16,,,
SE3431,1226985,s7967,2023-01-08,,,
SE3432,955304,s5698,2023-02-08,,,
SE3433,7095344,s1201,2023-04-06,,,
SE3434,417589,s8724,2020-09-26,,,
SE3435,5916069,s1441,2021-11-27,,,
SE3436,1867879,s236,2023-03-25,,,
SE3437,6733193,s1100,2023-03-07,,,
SE3438,6430843,s8578,2023-04-18,,,
SE3439,7681096,s1379,2023-03-26,,,
SE3440,4778204,s880,2022-11-01,,,
SE3441,8740671,s4092,2023-03-26,,,
SE3442,4516106,s4712,2022-06-10,,,
SE3443,6917596,s1999,2023-03-28,,,
SE3444,284886,s2646,2022-11-06,,,
SE3445,3828548,s3796,2023-04-18,,,
SE3446,8062147,s5512,2023-04-20,,,
SE3447,3126318,s4252,2023-02-13,,,
SE3448,3086186,s6445,2023-04-20,,,
SE3449,3640830,s6154,2023-03-03,,,
SE3450,5477312,s1644,2023-01-01,,,
SE3451,7592627,s1965,2023-02-28,,,
SE3452,1036900,s5579,2022-05-18,,,
SE3453,6320760,s1802,2023-03-30,,,
SE3454,5615259,s4406,2023-04-05,,,
SE3455,1477061,s7253,2023-04-18,,,
SE3456,4952908,s7930,2020-02-24,,,
SE3457,1509166,s2569,2023-04-16,,,
SE3458,1512464,s3381,2020-07-01,,,
SE3459,1395461,s7355,2023-03-13,,,
SE3460,8134635,s7447,2023-01-23,,,
SE3461,8756872,s6455,2023-02-22,,,
SE3462,4160693,s8526,2023-02-21,,,
SE3463,261312,s1337,2022-10-16,,,
SE3464,9892231,s5621,2023-03-30,,,
SE3465,8811702,s8076,2023-03-28,,,
SE3466,5210336,s2346,2023-04-20,,,
SE3467,5018658,s4489,2021-01-27,,,
SE3468,3817560,s2986,2023-04-10,,,
SE3469,4153127,s5914,2023-04-18,,,
SE3470,1571767,s3792,2023-04-19,,,
SE3471,6176796,s8171,2022-11-16,,,
SE3472,6176849,s3812,2023-03-09,,,
SE3473,1992168,s4602,2023-03-13,,,
SE3474,3275677,s807,2023-04-18,,,
SE3475,8272986,s2598,2023-02-27,,,
SE3476,3496179,s3785,2020-07-26,,,
SE3477,3023967,s7284,2019-02-25,,,
SE3478,7979087,s8278,2023-03-20,,,
SE3479,2438675,s7277,2022-08-25,,,
SE3480,1217831,s5858,2023-04-05,,,
SE3481,554030,s589,2022-07-01,,,
SE3482,4548724,s6990,2022-12-30,,,
SE3483,5348477,s748,2020-06-07,,,
SE3484,5153825,s2542,2023-04-13,,,
SE3485,3434021,s707,2021-09-27,,,
SE3486,5941940,s1129,2021-12-04,,,
SE3487,9746530,s8689,2023-04-04,,,
SE3488,1096532,s4788,2023-04-13,,,
SE3489,8341000,s3364,2023-03-27,,,
SE3490,701810,s728,2023-03-25,,,
SE3491,3113305,s5755,2023-04-05,,,
SE3492,2235977,s1015,2023-04-12,,,
SE3493,3897727,s7945,2023-04-03,,,
SE3494,9782719,s6805,2023-03-09,,,
SE3495,4590528,s8201,2020-04-09,,,
SE3496,9367828,s2525,2023-02-05,,,
SE3497,9651485,s4094,2023-04-01,,,
SE3498,2853530,s8695,2023-03-28,,,
SE3499,8230613,s8420,2023-03-26,,,
SE3500,2552741,s2567,2023-02-06,,,
SE3501,3850494,s2050,2021-11-21,,,
SE3502,6049786,s4371,2023-04-16,,,
SE3503,8084159,s4999,2023-01-24,,,
SE3504,9177349,s622,2023-04-01,,,
SE3505,5157534,s8498,2023-04-13,,,
SE3506,601913,s7899,2023-04-20,,,
SE3507,3088501,s6565,2020-08-12,,,
SE3508,1233335,s3719,2022-05-13,,,
SE3509,9091547,s804,2020-08-23,,,
SE3510,3320350,s1258,2023-01-31,,,
SE3511,7969956,s6691,2023-04-16,,,
SE3512,9333409,s2426,2023-04-07,,,
SE3513,4883073,s8043,2021-01-12,,,
SE3514,6597562,s8425,2018-07-25,,,
SE3515,3147345,s6108,2023-02-03,,,
SE3516,1395461,s4653,2023-03-16,,,
SE3517,3474051,s4825,2022-04-12,,,
SE3518,6072058,s5596,2020-02-19,,,
SE3519,9407126,s3378,2023-02-05,,,
SE3520,7434974,s2668,2021-05-22,,,
SE3521,5782411,s7331,2022-06-21,,,
SE3522,7111078,s6766,2023-03-21,,,
SE3523,1550939,s857,2023-03-09,,,
SE3524,6560933,s5769,2019-01-02,,,
SE3525,6069727,s3502,2023-04-04,,,
SE3526,5405010,s2793,2023-04-01,,,
SE3527,4093474,s1499,2023-02-14,,,
SE3528,2917337,s3129,2023-03-14,,,
SE3529,5467018,s1728,2023-02-05,,,
SE3530,8974696,s2499,2023-04-11,,,
SE3531,7768502,s306,2023-04-17,,,
SE3532,431769,s7578,2022-05-27,,,
SE3533,5345350,s4610,2023-04-20,,,
SE3534,885849,s6077,2023-04-01,,,
SE3535,9134214,s4161,2022-10-04,,,
SE3536,9698736,s4437,2022-01-24,,,
SE3537,4922024,s5960,2022-12-21,,,
SE3538,2848570,s7822,2021-05-21,,,
SE3539,3646411,s1855,2022-09-18,,,
SE3540,2263411,s4511,2019-03-19,,,
SE3541,7158557,s6080,2012-05-04,,,
SE3542,1924764,s800,2023-03-31,,,
SE3543,6737396,s7294,2020-06-19,,,
SE3544,6296344,s8480,2023-04-20,,,
SE3545,3389638,s909,2023-03-09,,,
SE3546,9846528,s5289,2023-04-10,,,
SE3547,4488970,s7839,2020-04-08,,,
SE3548,1844377,s3061,2023-03-22,,,
SE3549,979655,s7984,2022-05-01,,,
SE3550,8672909,s545,2018-02-16,,,
SE3551,7138657,s1091,2022-04-14,,,
SE3552,7608569,s8034,2021-11-25,,,
SE3553,6473062,s5033,2023-04-05,,,
SE3554,8279880,s1094,2022-09-24,,,
SE3555,8557609,s6668,2023-03-11,,,
SE3556,3381959,s3905,2023-01-17,,,
SE3557,2502395,s1669,2023-04-11,,,
SE3558,4429770,s2566,2022-07-25,,,
SE3559,985049,s8217,2023-04-06,,,
SE3560,7596257,s8251,2023-04-18,,,
SE3561,8510831,s1095,2022-11-05,,,
SE3562,5531926,s5774,2022-03-26,,,
SE3563,726686,s5605,2023-04-17,,,
SE3564,8878795,s3992,2023-01-26,,,
SE3565,6741983,s2774,2023-04-08,,,
SE3566,1738177,s5654,2022-09-14,,,
SE3567,3971153,s8768,2022-01-10,,,
SE3568,9560531,s1800,2022-11-08,,,
SE3569,3534104,s5402,2023-03-29,,,
SE3570,8924511,s1206,2023-04-11,,,
SE3571,5341858,s4699,2023-01-08,,,
SE3572,3993362,s1447,2023-03-31,,,
SE3573,5774709,s3541,2023-04-07,,,
SE3574,4947585,s8757,2023-03-18,,,
SE3575,5407192,s7690,2023-03-29,,,
SE3576,5449225,s33,2023-03-21,,,
SE3577,792981,s7145,2023-04-09,,,
SE3578,6668563,s1547,2021-02-27,,,
SE3579,8264538,s2461,2023-03-27,,,
SE3580,2226249,s7077,2022-08-27,,,
SE3581,510413,s5687,2023-02-18,,,
SE3582,7928682,s2315,2021-05-23,,,
SE3583,4695867,s8449,2020-12-17,,,
SE3584,618634,s2888,2023-04-11,,,
SE3585,310348,s2526,2023-04-04,,,
SE3586,3389638,s595,2023-03-25,,,
SE3587,7954935,s1299,2023-03-30,,,
SE3588,3392087,s3184,2022-10-26,,,
SE3589,3831850,s996,2023-04-04,,,
SE3590,3545670,s6741,2021-07-27,,,
SE3591,9439325,s7732,2023-03-23,,,
SE3592,9415371,s6152,2023-04-07,,,
SE3593,1125398,s1061,2021-06-21,,,
SE3594,1156305,s6169,2019-04-02,,,
SE3595,4457220,s8758,2023-03-13,,,
SE3596,1054164,s5042,2023-04-05,,,
SE3597,8607235,s8194,2023-04-17,,,
SE3598,795391,s4041,2022-07-16,,,
SE3599,7514435,s3581,2019-10-11,,,
SE3600,1674261,s7816,2019-05-27,,,
SE3601,1143924,s3613,2023-01-21,,,
SE3602,994948,s4702,2018-12-24,,,
SE3603,9855306,s2373,2022-05-02,,,
SE3604,4000849,s4152,2022-06-03,,,
SE3605,1017440,s673,2023-02-20,,,
SE3606,2245923,s7267,2022-02-13,,,
SE3607,6470576,s6494,2023-03-26,,,
SE3608,9258968,s3830,2022-11-05,,,
SE3609,1226985,s4888,2023-03-16,,,
SE3610,258584,s6843,2023-01-09,,,
SE3611,191783,s5368,2020-11-01,,,
SE3612,8833129,s5006,2023-04-18,,,
SE3613,6282154,s7784,2023-03-19,,,
SE3614,7561929,s1110,2023-03-28,,,
SE3615,3770146,s3374,2023-03-06,,,
SE3616,5437242,s2684,2020-06-13,,,
SE3617,1884191,s3682,2023-01-26,,,
SE3618,1039162,s2797,2023-03-23,,,
SE3619,4581782,s612,2023-03-31,,,
SE3620,6750382,s7893,2023-03-02,,,
SE3621,9664320,s1390,2023-04-14,,,
SE3622,6578867,s301,2023-02-18,,,
SE3623,8508001,s3138,2023-04-10,,,
SE3624,7099238,s3063,2023-03-01,,,
SE3625,9179815,s4892,2023-04-20,,,
SE3626,8924511,s4312,2023-04-15,,,
SE3627,1369800,s3630,2022-11-29,,,
SE3628,8592083,s1093,2023-03-07,,,
SE3629,7794750,s6413,2022-12-16,,,
SE3630,7544838,s1816,2021-03-12,,,
SE3631,1683851,s8720,2023-02-28,,,
SE3632,4514246,s4372,2023-04-19,,,
SE3633,3233177,s4918,2021-10-31,,,
SE3634,5128741,s8399,2023-03-12,,,
SE3635,5751222,s8601,2023-03-22,,,
SE3636,5107411,s8444,2019-11-22,,,
SE3637,8433381,s3159,2022-06-05,,,
SE3638,6739756,s1016,2023-01-29,,,
SE3639,6489746,s2650,2022-09-01,,,
SE3640,2832785,s2965,2023-04-14,,,
SE3641,5355767,s2214,2021-08-25,,,
SE3642,4220801,s599,2023-04-19,,,
SE3643,7657447,s67,2020-10-08,,,
SE3644,2089919,s5230,2018-01-31,,,
SE3645,8528930,s6923,2023-03-22,,,
SE3646,1974726,s4345,2019-02-18,,,
SE3647,4837080,s5920,2022-04-19,,,
SE3648,1481138,s6805,2023-02-19,,,
SE3649,6475100,s989,2023-02-16,,,
SE3650,7424618,s4875,2021-12-07,,,
SE3651,8234944,s4021,2023-03-07,,,
SE3652,1422249,s415,2023-02-04,,,
SE3653,1958055,s6714,2023-04-15,,,
SE3654,8612847,s6323,2022-05-03,,,
SE3655,3474955,s1629,2023-02-04,,,
SE3656,538918,s6624,2023-02-18,,,
SE3657,9802415,s3787,2023-04-11,,,
SE3658,4942505,s2344,2021-10-06,,,
SE3659,6879120,s2621,2021-10-12,,,
SE3660,2643242,s5930,2022-07-02,,,
SE3661,912843,s5674,2022-07-25,,,
SE3662,237465,s7717,2023-03-20,,,
SE3663,7713431,s6186,2023-04-16,,,
SE3664,733033,s8705,2023-02-12,,,
SE3665,9526907,s69,2022-03-17,,,
SE3666,5514269,s7143,2023-03-25,,,
SE3667,8266616,s7705,2021-05-24,,,
SE3668,626790,s2363,2023-03-23,,,
SE3669,2499771,s6589,2023-02-25,,,
SE3670,8260015,s6979,2023-01-17,,,
SE3671,1502685,s8110,2020-08-01,,,
SE3672,6458400,s6004,2023-04-11,,,
SE3673,8149786,s442,2023-02-27,,,
SE3674,6117798,s4483,2023-03-30,,,
SE3675,6649680,s6214,2023-04-13,,,
SE3676,6662130,s364,2023-03-06,,,
SE3677,7897530,s8546,2023-04-01,,,
SE3678,5348032,s7868,2023-04-15,,,
SE3679,2937841,s7696,2023-03-10,,,
SE3680,8691803,s2342,2023-01-23,,,
SE3681,9756097,s6481,2023-04-10,,,
SE3682,5002924,s5681,2023-04-14,,,
SE3683,824226,s7725,2022-04-23,,,
SE3684,2340486,s4088,2023-04-08,,,
SE3685,1320855,s6005,2023-04-12,,,
SE3686,7548317,s7590,2021-12-18,,,
SE3687,417589,s2600,2022-03-12,,,
SE3688,6623458,s7384,2023-03-22,,,
SE3689,6478712,s4325,2023-03-23,,,
SE3690,2967026,s2242,2023-04-11,,,
SE3691,7772600,s2292,2023-02-19,,,
SE3692,2880921,s3061,2023-04-12,,,
SE3693,4000849,s185,2022-06-13,,,
SE3694,9276461,s4408,2022-12-13,,,
SE3695,9106509,s7526,2020-03-01,,,
SE3696,5735182,s8638,2023-03-29,,,
SE3697,4270719,s8414,2023-02-18,,,
SE3698,2967682,s3383,2023-02-06,,,
SE3699,4944809,s3227,2020-04-10,,,
SE3700,3820825,s967,2022-12-04,,,
SE3701,9962241,s6790,2022-12-01,,,
SE3702,4192960,s4403,2023-03-18,,,
SE3703,9596270,s5239,2023-03-01,,,
SE3704,8964337,s8544,2023-04-08,,,
SE3705,1143035,s6906,2022-11-17,,,
SE3706,7099748,s7425,2023-04-14,,,
SE3707,2804,s2417,2023-03-26,,,
SE3708,7242597,s6841,2023-04-04,,,
SE3709,8830001,s7246,2023-04-16,,,
SE3710,4438599,s1587,2023-04-13,,,
SE3711,6883244,s5038,2023-03-31,,,
SE3712,8674032,s5669,2023-04-04,,,
SE3713,4707821,s5620,2023-02-12,,,
SE3714,7283556,s3832,2023-02-23,,,
SE3715,7587180,s5490,2023-02-10,,,
SE3716,3007491,s5208,2023-02-18,,,
SE3717,7962938,s2551,2021-06-28,,,
SE3718,8443884,s7623,2022-09-08,,,
SE3719,7220060,s3299,2023-04-08,,,
SE3720,3875647,s2754,2023-04-12,,,
SE3721,8494545,s8241,2019-10-26,,,
SE3722,4717611,s5387,2023-04-20,,,
SE3723,3335476,s895,2022-08-01,,,
SE3724,9129773,s8111,2023-04-13,,,
SE3725,2107020,s4772,2023-01-30,,,
SE3726,4506140,s5380,2022-03-25,,,
SE3727,4643989,s2491,2023-03-29,,,
SE3728,7293376,s1069,2022-02-02,,,
SE3729,9404271,s3618,2023-02-25,,,
SE3730,8702848,s7670,2023-04-15,,,
SE3731,6905428,s5587,2023-04-04,,,
SE3732,7496785,s2180,2023-04-17,,,
SE3733,2035378,s3692,2023-03-11,,,
SE3734,139479,s6595,2022-12-23,,,
SE3735,284886,s138,2023-01-16,,,
SE3736,6733393,s5136,2023-03-30,,,
SE3737,7849569,s1137,2022-11-24,,,
SE3738,6747321,s1815,2021-02-14,,,
SE3739,175708,s3795,2023-04-20,,,
SE3740,7464237,s4262,2019-04-19,,,
SE3741,749748,s767,2021-03-17,,,
SE3742,1993127,s7310,2023-03-29,,,
SE3743,4908208,s899,2023-03-22,,,
SE3744,2506633,s8538,2022-04-07,,,
SE3745,8889195,s4422,2020-02-25,,,
SE3746,4880901,s2029,2022-10-13,,,
SE3747,4136242,s4814,2023-03-18,,,
SE3748,5325794,s6054,2020-10-01,,,
SE3749,6737634,s5015,2023-03-14,,,
SE3750,445411,s262,2021-02-03,,,
SE3751,4161660,s4067,2019-06-09,,,
SE3752,1039100,s7524,2023-02-18,,,
SE3753,3297953,s2245,2023-02-16,,,
SE3754,6352551,s3421,2021-04-23,,,
SE3755,4270719,s1244,2023-02-01,,,
SE3756,9689523,s4840,2022-10-03,,,
SE3757,5878693,s7446,2020-11-04,,,
SE3758,1759980,s320,2020-11-25,,,
SE3759,6457493,s7075,2022-05-17,,,
SE3760,1249237,s8001,2023-04-08,,,
SE3761,2611558,s1608,2023-02-04,,,
SE3762,764108,s1910,2021-07-27,,,
SE3763,7897530,s1769,2023-02-28,,,
SE3764,2236653,s1350,2023-04-12,,,
SE3765,8459836,s3279,2022-08-08,,,
SE3766,1867879,s2498,2023-03-16,,,
SE3767,5809928,s3971,2022-03-07,,,
SE3768,3399369,s4630,2023-02-17,,,
SE3769,4401228,s1390,2023-04-20,,,
SE3770,8961105,s1391,2021-12-01,,,
SE3771,7863405,s7266,2023-04-17,,,
SE3772,3657459,s7098,2023-04-19,,,
SE3773,8363690,s2360,2023-04-19,,,
SE3774,7634707,s6241,2023-03-31,,,
SE3775,6678625,s7824,2023-03-20,,,
SE3776,5443674,s808,2023-02-15,,,
SE3777,3385116,s2097,2022-05-26,,,
SE3778,8974173,s5026,2023-03-04,,,
SE3779,7099748,s6900,2023-03-22,,,
SE3780,8853281,s7662,2023-04-19,,,
SE3781,1913894,s1299,2022-02-11,,,
SE3782,4352608,s1483,2022-07-07,,,
SE3783,6032262,s2323,2023-02-26,,,
SE3784,9644123,s7597,2023-04-05,,,
SE3785,1836515,s4202,2023-04-13,,,
SE3786,937927,s66,2023-04-11,,,
SE3787,9590245,s7773,2023-01-24,,,
SE3788,7302939,s5830,2023-04-02,,,
SE3789,502019,s8516,2023-03-07,,,
SE3790,7386797,s8475,2020-01-12,,,
SE3791,6282154,s2006,2023-04-13,,,
SE3792,3767596,s5200,2023-04-17,,,
SE3793,3656865,s8593,2023-04-06,,,
SE3794,2971646,s1501,2023-04-06,,,
SE3795,8420267,s2032,2023-04-17,,,
SE3796,7848149,s5792,2023-03-22,,,
SE3797,8228658,s8068,2022-10-16,,,
SE3798,5589679,s7209,2021-06-21,,,
SE3799,8593884,s5172,2023-04-16,,,
SE3800,6561541,s6810,2021-04-23,,,
SE3801,3854596,s7065,2023-04-16,,,
SE3802,8577681,s2184,2022-03-09,,,
SE3803,4385345,s3620,2022-03-24,,,
SE3804,4301535,s2688,2021-02-10,,,
SE3805,7476793,s7529,2023-02-07,,,
SE3806,5984107,s4198,2021-05-15,,,
SE3807,9279192,s2495,2023-03-25,,,
SE3808,1046895,s3986,2023-02-28,,,
SE3809,438846,s3784,2021-08-08,,,
SE3810,6933924,s8702,2022-01-22,,,
SE3811,381174,s3805,2023-04-17,,,
SE3812,8062147,s3041,2023-04-20,,,
SE3813,5423139,s2081,2023-01-02,,,
SE3814,2253228,s213,2023-03-30,,,
SE3815,3163864,s8376,2023-04-16,,,
SE3816,5158649,s4940,2023-03-30,,,
SE3817,6819221,s7585,2023-03-30,,,
SE3818,3132528,s921,2020-08-15,,,
SE3819,40299,s293,2023-03-17,,,
SE3820,3292816,s1686,2022-09-19,,,
SE3821,7566037,s2663,2022-04-14,,,
SE3822,3264387,s2214,2023-04-17,,,
SE3823,6704824,s62,2022-12-26,,,
SE3824,7061341,s2832,2022-11-14,,,
SE3825,7041062,s1385,2022-02-20,,,
SE3826,3194642,s1270,2022-01-06,,,
SE3827,5775560,s1752,2023-03-02,,,
SE3828,1673673,s7012,2017-07-30,,,
SE3829,7613663,s8615,2023-02-03,,,
SE3830,570559,s7508,2022-04-01,,,
SE3831,3355714,s1297,2021-06-04,,,
SE3832,1731938,s1470,2023-04-10,,,
SE3833,7787132,s5241,2023-04-04,,,
SE3834,9378552,s6381,2023-02-13,,,
SE3835,4447217,s6728,2023-04-13,,,
SE3836,361262,s991,2019-08-03,,,
SE3837,9259657,s4365,2022-10-03,,,
SE3838,1788393,s2403,2023-03-31,,,
SE3839,67644,s4236,2023-02-03,,,
SE3840,4210771,s8261,2022-12-11,,,
SE3841,8065629,s2384,2022-01-11,,,
SE3842,1228024,s8264,2023-03-06,,,
SE3843,5803096,s5350,2023-04-16,,,
SE3844,2122586,s5440,2021-10-09,,,
SE3845,9165771,s2584,2023-04-06,,,
SE3846,8019249,s295,2023-03-23,,,
SE3847,5392281,s4672,2023-02-17,,,
SE3848,6825361,s2493,2023-02-10,,,
SE3849,8228658,s155,2022-01-01,,,
SE3850,2708441,s1767,2021-07-15,,,
SE3851,7496785,s868,2023-04-20,,,
SE3852,7295373,s828,2023-03-10,,,
SE3853,6823314,s2895,2023-04-04,,,
SE3854,6258617,s5218,2023-02-28,,,
SE3855,291579,s7920,2020-10-14,,,
SE3856,1397752,s3191,2023-04-04,,,
SE3857,4590528,s2871,2021-04-16,,,
SE3858,5373259,s7897,2023-02-06,,,
SE3859,4131803,s5835,2020-09-20,,,
SE3860,9091547,s2872,2022-06-04,,,
SE3861,1172285,s4883,2022-11-05,,,
SE3862,983556,s741,2023-02-01,,,
SE3863,5692668,s7338,2022-08-11,,,
SE3864,7742217,s4134,2023-04-16,,,
SE3865,729007,s5712,2023-03-06,,,
SE3866,8914132,s3234,2023-03-21,,,
SE3867,6400008,s4297,2023-04-17,,,
SE3868,3309541,s3572,2023-03-16,,,
SE3869,4023242,s4040,2022-01-28,,,
SE3870,3984005,s1822,2021-08-05,,,
SE3871,210138,s4500,2023-02-11,,,
SE3872,3622854,s5370,2023-02-17,,,
SE3873,1658152,s1871,2023-03-03,,,
SE3874,871495,s1702,2023-03-27,,,
SE3875,538918,s883,2023-03-04,,,
SE3876,2714418,s3858,2023-04-04,,,
SE3877,3611240,s2973,2023-04-16,,,
SE3878,677319,s2115,2023-03-28,,,
SE3879,9532846,s8619,2023-04-17,,,
SE3880,3557343,s411,2022-09-06,,,
SE3881,3581282,s7095,2022-06-25,,,
SE3882,7440677,s7323,2023-03-11,,,
SE3883,7544838,s3931,2021-12-13,,,
SE3884,6538868,s4882,2023-03-28,,,
SE3885,5437595,s6564,2023-04-02,,,
SE3886,8131437,s4818,2021-12-06,,,
SE3887,5128741,s8159,2023-02-24,,,
SE3888,6029421,s3250,2023-02-13,,,
SE3889,3633838,s6432,2023-03-25,,,
SE3890,7865825,s6340,2022-08-04,,,
SE3891,5008384,s1109,2023-03-31,,,
SE3892,9166772,s6924,2023-03-21,,,
SE3893,448952,s850,2023-04-15,,,
SE3894,2294105,s1347,2021-08-24,,,
SE3895,3875548,s4469,2023-03-29,,,
SE3896,1555049,s8601,2023-04-06,,,
SE3897,8794376,s8262,2023-03-31,,,
SE3898,3564280,s4784,2023-01-16,,,
SE3899,601913,s2346,2023-04-08,,,
SE3900,7649639,s1349,2021-12-25,,,
SE3901,2266828,s5894,2023-03-04,,,
SE3902,5246,s6396,2022-07-20,,,
SE3903,4172121,s4528,2023-04-11,,,
SE3904,709603,s4203,2023-04-05,,,
SE3905,1462999,s2718,2023-04-16,,,
SE3906,9651485,s2335,2023-04-13,,,
SE3907,5397860,s146,2021-06-30,,,
SE3908,681894,s1646,2022-04-05,,,
SE3909,2995261,s4841,2023-02-09,,,
SE3910,2250324,s1881,2023-01-04,,,
SE3911,7528827,s3962,2019-12-16,,,
SE3912,3326458,s5740,2023-02-16,,,
SE3913,7128817,s6813,2019-05-28,,,
SE3914,6543486,s1331,2021-06-08,,,
SE3915,4397068,s5812,2016-09-27,,,
SE3916,1732236,s530,2022-12-11,,,
SE3917,937927,s5118,2023-04-13,,,
SE3918,4909618,s5018,2023-02-15,,,
SE3919,1632812,s1412,2022-12-22,,,
SE3920,7431160,s5191,2023-02-26,,,
SE3921,6731394,s6369,2021-03-19,,,
SE3922,4331859,s4426,2023-04-08,,,
SE3923,1506892,s6241,2023-04-01,,,
SE3924,5998753,s1077,2023-03-28,,,
SE3925,4331859,s2852,2023-03-30,,,
SE3926,2171387,s5966,2020-01-07,,,
SE3927,8633845,s4095,2023-02-15,,,
SE3928,7848149,s2076,2023-03-19,,,
SE3929,3126318,s5795,2020-04-13,,,
SE3930,2399726,s2815,2021-09-02,,,
SE3931,8168991,s6524,2023-01-14,,,
SE3932,4023317,s4055,2023-03-12,,,
SE3933,6236589,s8774,2023-03-13,,,
SE3934,5171088,s104,2021-11-24,,,
SE3935,6895882,s3951,2020-10-13,,,
SE3936,7620666,s909,2022-03-01,,,
SE3937,6495285,s2247,2023-04-10,,,
SE3938,9342864,s4514,2023-02-19,,,
SE3939,792981,s7476,2023-03-27,,,
SE3940,8332704,s6699,2023-04-18,,,
SE3941,7236400,s623,2018-12-27,,,
SE3942,8915665,s1427,2023-04-15,,,
SE3943,1724721,s8595,2023-02-15,,,
SE3944,9437210,s2210,2023-03-03,,,
SE3945,319928,s1269,2023-03-23,,,
SE3946,2094168,s3042,2023-01-20,,,
SE3947,5158649,s8010,2022-05-24,,,
SE3948,8521650,s6649,2022-08-08,,,
SE3949,7444011,s675,2022-10-04,,,
SE3950,1124723,s5004,2021-12-09,,,
SE3951,3811807,s5155,2023-03-27,,,
SE3952,6858232,s241,2021-04-28,,,
SE3953,8216543,s5015,2023-01-12,,,
SE3954,8104474,s6811,2023-04-13,,,
SE3955,7151151,s3159,2021-06-17,,,
SE3956,1565245,s1831,2023-04-09,,,
SE3957,7283556,s7827,2023-04-15,,,
SE3958,3690674,s2447,2021-01-06,,,
SE3959,4405118,s6050,2022-10-15,,,
SE3960,115442,s864,2023-01-23,,,
SE3961,5396960,s7736,2023-04-03,,,
SE3962,6290114,s6973,2023-04-19,,,
SE3963,3539734,s8628,2022-06-02,,,
SE3964,8666969,s69,2023-04-14,,,
SE3965,2362384,s1867,2020-10-26,,,
SE3966,645000,s1704,2022-10-02,,,
SE3967,4375169,s1751,2023-02-02,,,
SE3968,8283714,s4802,2023-04-05,,,
SE3969,2864074,s2708,2023-01-23,,,
SE3970,9564600,s5163,2023-01-11,,,
SE3971,7928682,s3753,2019-07-13,,,
SE3972,3403881,s2522,2022-05-15,,,
SE3973,9530067,s7586,2023-04-07,,,
SE3974,711785,s6528,2023-03-23,,,
SE3975,8644440,s844,2023-03-19,,,
SE3976,3188472,s4607,2019-01-18,,,
SE3977,6543486,s621,2021-06-21,,,
SE3978,7710367,s5570,2018-08-13,,,
SE3979,5573159,s6060,2023-03-19,,,
SE3980,6624162,s3904,2022-09-20,,,
SE3981,7732758,s195,2023-03-02,,,
SE3982,3149443,s1431,2023-02-22,,,
SE3983,7882524,s7018,2023-04-11,,,
SE3984,591828,s3095,2020-11-09,,,
SE3985,6685841,s5089,2023-04-10,,,
SE3986,6054446,s7581,2021-04-22,,,
SE3987,2388037,s8753,2023-04-19,,,
SE3988,5711055,s7574,2023-04-02,,,
SE3989,6823783,s6254,2023-03-13,,,
SE3990,1076613,s6981,2023-02-11,,,
SE3991,4400984,s7936,2023-03-31,,,
SE3992,5112262,s3348,2023-01-28,,,
SE3993,4649571,s4884,2022-09-11,,,
SE3994,704715,s4424,2023-02-22,,,
